gene,SJ_M9,SJ_M10,SJ_M7,SJ_M8
ENSMUSG00000065404,0.0,0.0,0.0,0.0
ENSMUSG00000065405,0.0,0.0,0.0,0.0
ENSMUSG00000065406,0.0,0.0,0.0,0.0
ENSMUSG00000065407,0.0,0.0,0.0,0.0
ENSMUSG00000065408,0.0,0.0,0.0,0.0
ENSMUSG00000065409,0.0,0.0,0.0,0.0
ENSMUSG00000065410,0.0,0.0,0.0,0.0
ENSMUSG00000065411,0.0,0.0,0.0,0.0
ENSMUSG00000065412,0.0,0.0,0.0,0.0
ENSMUSG00000065413,0.0,0.0,0.0,0.0
ENSMUSG00000065414,0.0,0.0,0.0,0.0
ENSMUSG00000065415,0.0,0.0,0.0,0.0
ENSMUSG00000065416,0.0,0.0,0.0,0.0
ENSMUSG00000065417,0.0,0.0,0.0,0.0
ENSMUSG00000065418,0.0,0.0,0.0,0.0
ENSMUSG00000065420,0.0,0.0,0.0,0.0
ENSMUSG00000065421,0.0,0.0,0.0,0.0
ENSMUSG00000065422,0.0,0.0,0.0,0.0
ENSMUSG00000065423,0.0,0.0,0.0,0.0
ENSMUSG00000065424,0.0,0.0,0.0,0.0
ENSMUSG00000065425,0.0,0.0,0.0,0.0
ENSMUSG00000065426,0.0,0.0,0.0,0.0
ENSMUSG00000065427,0.0,0.0,0.0,0.0
ENSMUSG00000065428,0.0,0.0,0.0,0.0
ENSMUSG00000065429,0.0,0.0,0.0,0.0
ENSMUSG00000065430,0.0,0.0,0.0,0.0
ENSMUSG00000065431,0.0,0.0,0.0,0.0
ENSMUSG00000065432,0.0,0.0,0.0,0.0
ENSMUSG00000065433,0.0,0.0,0.0,0.0
ENSMUSG00000065434,0.0,0.0,0.0,0.0
ENSMUSG00000065435,0.0,0.0,0.0,0.0
ENSMUSG00000065436,0.0,0.0,0.0,0.0
ENSMUSG00000065437,0.0,0.0,0.0,0.0
ENSMUSG00000065438,0.0,0.0,0.0,0.0
ENSMUSG00000065439,0.0,0.0,0.0,0.0
ENSMUSG00000065440,0.0,0.0,0.0,0.0
ENSMUSG00000065441,0.0,0.0,0.0,0.0
ENSMUSG00000065442,0.0,0.0,0.0,0.0
ENSMUSG00000065443,0.0,0.0,0.0,0.0
ENSMUSG00000065444,0.0,0.0,0.0,0.0
ENSMUSG00000065445,0.0,0.0,0.0,0.0
ENSMUSG00000065446,0.0,0.0,0.0,0.0
ENSMUSG00000065447,0.0,0.0,0.0,0.0
ENSMUSG00000065448,0.0,0.0,0.0,0.0
ENSMUSG00000065449,0.0,0.0,0.0,0.0
ENSMUSG00000065450,0.0,0.0,0.0,0.0
ENSMUSG00000065451,0.0,0.0,0.0,0.0
ENSMUSG00000065452,0.0,0.0,0.0,0.0
ENSMUSG00000065453,0.0,0.0,0.0,0.0
ENSMUSG00000065454,0.0,0.0,0.0,0.0
ENSMUSG00000065455,0.0,0.0,0.0,0.0
ENSMUSG00000065456,0.0,0.0,0.0,0.0
ENSMUSG00000065457,0.0,0.0,0.0,0.0
ENSMUSG00000065458,0.0,0.0,0.0,0.0
ENSMUSG00000065460,0.0,0.0,0.0,0.0
ENSMUSG00000065462,0.0,0.0,0.0,0.0
ENSMUSG00000065463,0.0,0.0,0.0,0.0
ENSMUSG00000065464,0.0,0.0,0.0,0.0
ENSMUSG00000065465,0.0,0.0,0.0,0.0
ENSMUSG00000065466,0.0,0.0,0.0,0.0
ENSMUSG00000065468,0.0,0.0,0.0,0.0
ENSMUSG00000065469,0.0,0.0,0.0,0.0
ENSMUSG00000065470,0.0,0.0,0.0,0.0
ENSMUSG00000065471,0.0,0.0,0.0,0.0
ENSMUSG00000065472,0.0,0.0,0.0,0.0
ENSMUSG00000065473,0.0,0.0,0.0,0.0
ENSMUSG00000065474,0.0,0.0,0.0,0.0
ENSMUSG00000065475,0.0,0.0,0.0,0.0
ENSMUSG00000065476,0.0,0.0,0.0,0.0
ENSMUSG00000065477,0.0,0.0,0.0,0.0
ENSMUSG00000065479,0.0,0.0,0.0,0.0
ENSMUSG00000065480,0.0,0.0,0.0,0.0
ENSMUSG00000065481,0.0,0.0,0.0,0.0
ENSMUSG00000065482,0.0,0.0,0.0,0.0
ENSMUSG00000065483,0.0,0.0,0.0,0.0
ENSMUSG00000065484,0.0,0.0,0.0,0.0
ENSMUSG00000065485,0.0,0.0,0.0,0.0
ENSMUSG00000065486,0.0,0.0,0.0,0.0
ENSMUSG00000065488,0.0,0.0,0.0,0.0
ENSMUSG00000065489,0.0,0.0,0.0,0.0
ENSMUSG00000065490,0.0,0.0,0.0,0.0
ENSMUSG00000065491,0.0,0.0,0.0,0.0
ENSMUSG00000065492,0.0,0.0,0.0,0.0
ENSMUSG00000065493,0.0,0.0,0.0,0.0
ENSMUSG00000065494,0.0,0.0,0.0,0.0
ENSMUSG00000065495,0.0,0.0,0.0,0.0
ENSMUSG00000065497,0.0,0.0,0.0,0.0
ENSMUSG00000065498,0.0,0.0,0.0,0.0
ENSMUSG00000065499,0.0,0.0,0.0,0.0
ENSMUSG00000065500,0.0,0.0,0.0,0.0
ENSMUSG00000065501,0.0,0.0,0.0,0.0
ENSMUSG00000065502,0.0,0.0,0.0,0.0
ENSMUSG00000065503,0.0,0.0,0.0,0.0
ENSMUSG00000065505,0.0,0.0,0.0,0.0
ENSMUSG00000065507,0.0,0.0,0.0,0.0
ENSMUSG00000065508,0.0,0.0,0.0,0.0
ENSMUSG00000065509,0.0,0.0,0.0,0.0
ENSMUSG00000065510,0.0,0.0,0.0,0.0
ENSMUSG00000065511,0.0,0.0,0.0,0.0
ENSMUSG00000065512,0.0,0.0,0.0,0.0
ENSMUSG00000065513,0.0,0.0,0.0,0.0
ENSMUSG00000065514,0.0,0.0,0.0,0.0
ENSMUSG00000065515,0.0,0.0,0.0,0.0
ENSMUSG00000065516,0.0,0.0,0.0,0.0
ENSMUSG00000065518,0.0,0.0,0.0,0.0
ENSMUSG00000065519,0.0,0.0,0.0,0.0
ENSMUSG00000065520,0.0,0.0,0.0,0.0
ENSMUSG00000065521,0.0,0.0,0.0,0.0
ENSMUSG00000065523,0.0,0.0,0.0,0.0
ENSMUSG00000065524,0.0,0.0,0.0,0.0
ENSMUSG00000065526,0.0,0.0,0.0,0.0
ENSMUSG00000065527,0.0,0.0,0.0,0.0
ENSMUSG00000065528,0.0,0.0,0.0,0.0
ENSMUSG00000065529,0.0,0.0,0.0,0.0
ENSMUSG00000065530,0.0,0.0,0.0,0.0
ENSMUSG00000065532,0.0,0.0,0.0,0.0
ENSMUSG00000065533,0.0,0.0,0.0,0.0
ENSMUSG00000065534,0.0,0.0,0.0,0.0
ENSMUSG00000065536,0.0,0.0,0.0,0.0
ENSMUSG00000065537,0.0,0.0,0.0,0.0
ENSMUSG00000065538,0.0,0.0,0.0,0.0
ENSMUSG00000065539,0.0,0.0,0.0,0.0
ENSMUSG00000065540,0.0,0.0,0.0,0.0
ENSMUSG00000065541,0.0,0.0,0.0,0.0
ENSMUSG00000065542,0.0,0.0,0.0,0.0
ENSMUSG00000065543,0.0,0.0,0.0,0.0
ENSMUSG00000065544,0.0,0.0,0.0,0.0
ENSMUSG00000065546,0.0,0.0,0.0,0.0
ENSMUSG00000065547,0.0,0.0,0.0,0.0
ENSMUSG00000065548,0.0,0.0,0.0,0.0
ENSMUSG00000065549,0.0,0.0,0.0,0.0
ENSMUSG00000065551,0.0,0.0,0.0,0.0
ENSMUSG00000065552,0.0,0.0,0.0,0.0
ENSMUSG00000065553,0.0,0.0,0.0,0.0
ENSMUSG00000065555,0.0,0.0,0.0,0.0
ENSMUSG00000065556,0.0,0.0,0.0,0.0
ENSMUSG00000065557,0.0,0.0,0.0,0.0
ENSMUSG00000065559,0.0,0.0,0.0,0.0
ENSMUSG00000065560,0.0,0.0,0.0,0.0
ENSMUSG00000065561,0.0,0.0,0.0,0.0
ENSMUSG00000065562,0.0,0.0,0.0,0.0
ENSMUSG00000065563,0.0,0.0,0.0,0.0
ENSMUSG00000065564,0.0,0.0,0.0,0.0
ENSMUSG00000065565,0.0,0.0,0.0,0.0
ENSMUSG00000065567,0.0,0.0,0.0,0.0
ENSMUSG00000065568,0.0,0.0,0.0,0.0
ENSMUSG00000065569,0.0,0.0,0.0,0.0
ENSMUSG00000065570,0.0,0.0,0.0,0.0
ENSMUSG00000065571,0.0,0.0,0.0,0.0
ENSMUSG00000065572,0.0,0.0,0.0,0.0
ENSMUSG00000065573,0.0,0.0,0.0,0.0
ENSMUSG00000065574,0.0,0.0,0.0,0.0
ENSMUSG00000065575,0.0,0.0,0.0,0.0
ENSMUSG00000065577,0.0,0.0,0.0,0.0
ENSMUSG00000065578,0.0,0.0,0.0,0.0
ENSMUSG00000065579,0.0,0.0,0.0,0.0
ENSMUSG00000065580,0.0,0.0,0.0,0.0
ENSMUSG00000065581,0.0,0.0,0.0,0.0
ENSMUSG00000065582,0.0,0.0,0.0,0.0
ENSMUSG00000065583,0.0,0.0,0.0,0.0
ENSMUSG00000065585,0.0,0.0,0.0,0.0
ENSMUSG00000065586,0.0,0.0,0.0,0.0
ENSMUSG00000065587,0.0,0.0,0.0,0.0
ENSMUSG00000065589,0.0,0.0,0.0,0.0
ENSMUSG00000065590,0.0,0.0,0.0,0.0
ENSMUSG00000065591,0.0,0.0,0.0,0.0
ENSMUSG00000065592,0.0,0.0,0.0,0.0
ENSMUSG00000065593,0.0,0.0,0.0,0.0
ENSMUSG00000065594,0.0,0.0,0.0,0.0
ENSMUSG00000065596,0.0,0.0,0.0,0.0
ENSMUSG00000065597,0.0,0.0,0.0,0.0
ENSMUSG00000065599,0.0,0.0,0.0,0.0
ENSMUSG00000065600,0.0,0.0,0.0,0.0
ENSMUSG00000065601,0.0,0.0,0.0,0.0
ENSMUSG00000065602,0.0,0.0,0.0,0.0
ENSMUSG00000065603,0.0,0.0,0.0,0.0
ENSMUSG00000065604,0.0,0.0,0.0,0.0
ENSMUSG00000065606,0.0,0.0,0.0,0.0
ENSMUSG00000065607,0.0,0.0,0.0,0.0
ENSMUSG00000065608,0.0,0.0,0.0,0.0
ENSMUSG00000065609,0.0,0.0,0.0,0.0
ENSMUSG00000065610,0.0,0.0,0.0,0.0
ENSMUSG00000065611,0.0,0.0,0.0,0.0
ENSMUSG00000065612,0.0,0.0,0.0,0.0
ENSMUSG00000065613,0.0,0.0,0.0,0.0
ENSMUSG00000065616,0.0,0.0,0.0,0.0
ENSMUSG00000065617,0.0,0.0,0.0,0.0
ENSMUSG00000065619,0.0,0.0,0.0,0.0
ENSMUSG00000065620,0.0,0.0,0.0,0.0
ENSMUSG00000065622,0.0,0.0,0.0,0.0
ENSMUSG00000065623,0.0,0.0,0.0,0.0
ENSMUSG00000065625,0.0,0.0,0.0,0.0
ENSMUSG00000065627,0.0,0.0,0.0,0.0
ENSMUSG00000065628,0.0,0.0,0.0,0.0
ENSMUSG00000065629,0.0,0.0,0.0,0.0
ENSMUSG00000065630,0.0,0.0,0.0,0.0
ENSMUSG00000065634,0.0,0.0,0.0,0.0
ENSMUSG00000065635,0.0,0.0,0.0,0.0
ENSMUSG00000065636,0.0,0.0,0.0,0.0
ENSMUSG00000065637,0.0,0.0,0.0,36.088482
ENSMUSG00000065640,0.0,0.0,0.0,0.0
ENSMUSG00000065642,0.0,0.0,65.756344,72.176965
ENSMUSG00000065643,0.0,0.0,0.0,0.0
ENSMUSG00000065644,0.0,0.0,0.0,0.0
ENSMUSG00000065645,0.0,0.0,0.0,0.0
ENSMUSG00000065647,0.0,0.0,0.0,0.0
ENSMUSG00000065648,0.0,0.0,0.0,0.0
ENSMUSG00000065649,0.0,2.656863,5.479807,36.418542
ENSMUSG00000065651,0.0,0.0,0.0,0.0
ENSMUSG00000065653,0.0,0.0,0.0,0.0
ENSMUSG00000065656,0.0,0.0,0.0,0.0
ENSMUSG00000065657,0.0,0.0,0.0,0.0
ENSMUSG00000065658,0.0,0.0,0.0,0.0
ENSMUSG00000065659,0.0,0.0,0.0,0.0
ENSMUSG00000065660,0.0,0.0,0.0,0.0
ENSMUSG00000065661,0.0,0.0,0.0,0.0
ENSMUSG00000065662,0.0,0.0,0.0,0.0
ENSMUSG00000065663,0.0,0.0,0.0,0.0
ENSMUSG00000065664,0.0,0.0,0.0,0.0
ENSMUSG00000065665,0.0,0.0,0.0,0.0
ENSMUSG00000065667,0.0,0.0,0.0,0.0
ENSMUSG00000065669,0.0,65.816954,0.0,0.0
ENSMUSG00000065673,0.0,0.0,0.0,0.0
ENSMUSG00000065674,0.0,0.0,0.0,0.0
ENSMUSG00000065675,0.0,0.0,0.0,0.0
ENSMUSG00000065676,0.0,0.0,0.0,0.0
ENSMUSG00000065678,0.0,0.0,0.0,0.0
ENSMUSG00000065680,0.0,0.0,0.0,0.0
ENSMUSG00000065683,0.0,0.0,0.0,0.0
ENSMUSG00000065684,0.0,0.0,0.0,0.0
ENSMUSG00000065685,0.0,0.0,0.0,0.0
ENSMUSG00000065686,0.0,0.0,0.0,36.088482
ENSMUSG00000065687,0.0,0.0,0.0,0.0
ENSMUSG00000065689,0.0,0.0,0.0,0.0
ENSMUSG00000065691,0.0,0.0,0.0,0.0
ENSMUSG00000065692,0.0,0.0,0.0,0.0
ENSMUSG00000065694,0.0,0.0,0.0,0.0
ENSMUSG00000065698,0.0,0.0,0.0,0.0
ENSMUSG00000065700,0.0,0.0,0.0,0.0
ENSMUSG00000065701,0.0,0.0,0.0,0.0
ENSMUSG00000065702,0.0,0.0,0.0,0.0
ENSMUSG00000065705,0.0,0.0,0.0,0.0
ENSMUSG00000065706,0.0,0.0,0.0,0.0
ENSMUSG00000065708,0.0,0.0,0.0,0.0
ENSMUSG00000065709,0.0,0.0,0.0,0.0
ENSMUSG00000065714,0.0,0.0,0.0,0.0
ENSMUSG00000065715,0.0,0.0,0.0,0.0
ENSMUSG00000065716,0.0,0.0,0.0,0.0
ENSMUSG00000065718,0.0,0.0,0.0,0.0
ENSMUSG00000065719,0.0,0.0,0.0,0.0
ENSMUSG00000065721,0.0,0.0,0.0,0.0
ENSMUSG00000065722,0.0,0.0,0.0,0.0
ENSMUSG00000065725,0.0,0.0,0.0,0.0
ENSMUSG00000065726,0.0,0.0,0.0,0.0
ENSMUSG00000065727,0.0,0.0,0.0,0.0
ENSMUSG00000065728,0.0,0.0,0.0,0.0
ENSMUSG00000065729,0.0,0.0,0.0,0.0
ENSMUSG00000065732,0.0,0.0,0.0,0.0
ENSMUSG00000065733,0.0,0.0,0.0,0.0
ENSMUSG00000065734,0.0,0.0,0.0,0.0
ENSMUSG00000065735,0.0,0.0,0.0,0.0
ENSMUSG00000065737,0.0,0.0,0.0,0.0
ENSMUSG00000065738,0.0,0.0,0.0,0.0
ENSMUSG00000065739,0.0,0.0,0.0,0.0
ENSMUSG00000065742,0.0,0.0,0.0,0.0
ENSMUSG00000065743,0.0,0.0,0.0,0.0
ENSMUSG00000065745,0.0,0.0,0.0,0.0
ENSMUSG00000065746,0.0,0.0,0.0,0.0
ENSMUSG00000065747,0.0,0.0,0.0,0.0
ENSMUSG00000065749,0.0,0.0,0.0,0.0
ENSMUSG00000065750,0.0,65.816954,0.0,0.0
ENSMUSG00000065751,0.0,0.0,0.0,0.0
ENSMUSG00000065752,0.0,0.0,0.0,0.0
ENSMUSG00000065757,0.0,0.0,0.0,0.0
ENSMUSG00000065758,0.0,0.0,0.0,0.0
ENSMUSG00000065760,0.0,0.0,0.0,0.0
ENSMUSG00000065763,0.0,0.0,0.0,0.0
ENSMUSG00000065764,0.0,0.0,0.0,0.0
ENSMUSG00000065765,0.0,0.0,0.0,0.0
ENSMUSG00000065767,27.674421,102.276239,15.271737,69.688675
ENSMUSG00000065768,0.0,0.0,0.0,0.0
ENSMUSG00000065769,0.0,0.0,0.0,0.0
ENSMUSG00000065770,0.0,0.0,0.0,0.0
ENSMUSG00000065771,0.0,0.0,0.0,0.0
ENSMUSG00000065773,0.0,0.0,0.0,0.0
ENSMUSG00000065778,0.0,0.0,0.0,0.0
ENSMUSG00000065782,0.0,0.0,0.0,0.0
ENSMUSG00000065787,0.0,0.0,0.0,0.0
ENSMUSG00000065788,0.0,0.0,0.0,0.0
ENSMUSG00000065789,0.0,0.0,0.0,0.0
ENSMUSG00000065791,0.0,0.0,0.0,0.0
ENSMUSG00000065792,0.0,0.0,0.0,0.0
ENSMUSG00000065794,0.0,0.0,0.0,0.0
ENSMUSG00000065795,0.0,0.0,0.0,0.0
ENSMUSG00000065797,0.0,0.0,0.0,0.0
ENSMUSG00000065798,0.0,0.0,0.0,0.0
ENSMUSG00000065799,0.0,0.0,0.0,0.0
ENSMUSG00000065800,0.0,0.0,0.0,0.0
ENSMUSG00000065802,0.0,0.0,0.0,0.0
ENSMUSG00000065803,0.0,0.0,0.0,0.0
ENSMUSG00000065804,0.0,0.0,0.0,0.0
ENSMUSG00000065806,0.0,0.0,0.0,0.0
ENSMUSG00000065807,0.0,0.0,0.0,0.0
ENSMUSG00000065808,0.0,0.0,0.608855,0.644437
ENSMUSG00000065811,0.0,0.0,0.0,0.0
ENSMUSG00000065812,0.0,0.0,0.0,0.0
ENSMUSG00000065813,0.0,0.0,0.0,0.0
ENSMUSG00000065815,0.0,0.0,0.0,0.0
ENSMUSG00000065817,0.0,0.0,0.0,0.0
ENSMUSG00000065818,0.0,0.0,0.0,0.0
ENSMUSG00000065819,0.0,0.0,0.0,0.0
ENSMUSG00000065820,0.0,36.171833,4.684686,6.279363
ENSMUSG00000065822,0.0,0.0,0.0,0.0
ENSMUSG00000065823,0.0,0.0,0.0,0.0
ENSMUSG00000065824,0.0,0.0,0.0,0.0
ENSMUSG00000065825,0.0,0.0,0.0,0.0
ENSMUSG00000065828,0.0,0.0,0.0,0.0
ENSMUSG00000065836,0.0,0.0,0.0,0.0
ENSMUSG00000065837,0.0,0.0,0.0,0.0
ENSMUSG00000065840,0.0,0.0,0.0,0.0
ENSMUSG00000065843,0.0,0.0,0.0,0.0
ENSMUSG00000065845,0.0,0.0,0.0,0.0
ENSMUSG00000065847,0.0,0.0,0.0,0.0
ENSMUSG00000065851,0.0,0.0,0.0,0.0
ENSMUSG00000065852,0.0,0.0,0.0,0.0
ENSMUSG00000065853,0.0,0.0,0.0,0.0
ENSMUSG00000065858,0.0,0.0,0.0,0.0
ENSMUSG00000065859,0.0,0.0,0.0,0.0
ENSMUSG00000065862,0.0,0.0,0.0,0.0
ENSMUSG00000065864,0.0,0.0,0.0,0.0
ENSMUSG00000065865,0.0,0.0,0.0,0.0
ENSMUSG00000065866,0.0,0.0,0.0,0.0
ENSMUSG00000065869,0.0,0.0,0.0,0.0
ENSMUSG00000065870,26.096735,35.752419,30.349082,0.0
ENSMUSG00000065872,0.0,0.0,0.0,0.0
ENSMUSG00000065873,0.0,0.0,0.0,0.0
ENSMUSG00000065874,0.0,0.0,0.0,0.0
ENSMUSG00000065875,0.0,0.0,0.0,0.0
ENSMUSG00000065876,0.0,0.0,0.0,0.0
ENSMUSG00000065878,0.0,0.0,0.0,0.0
ENSMUSG00000065881,0.0,0.0,0.0,0.0
ENSMUSG00000065882,0.0,0.0,0.0,0.0
ENSMUSG00000065883,0.0,0.0,0.0,5.346442
ENSMUSG00000065884,0.0,0.0,0.0,0.0
ENSMUSG00000065887,0.0,0.0,0.0,0.0
ENSMUSG00000065889,0.0,0.0,0.0,0.0
ENSMUSG00000065892,0.0,0.0,0.0,0.0
ENSMUSG00000065893,0.0,0.0,0.0,0.0
ENSMUSG00000065894,0.0,0.0,0.0,0.0
ENSMUSG00000065898,0.0,0.0,0.0,0.0
ENSMUSG00000065899,0.0,0.0,0.0,0.0
ENSMUSG00000065903,0.0,0.0,0.0,0.0
ENSMUSG00000065904,0.0,0.0,0.0,0.0
ENSMUSG00000065905,0.0,0.0,0.0,0.0
ENSMUSG00000065906,0.0,0.0,0.0,0.0
ENSMUSG00000065907,0.0,0.0,0.0,0.0
ENSMUSG00000065911,0.0,0.0,0.0,0.0
ENSMUSG00000065913,0.0,0.0,0.0,0.0
ENSMUSG00000065915,0.0,0.0,0.0,0.0
ENSMUSG00000065916,0.0,0.0,0.0,0.0
ENSMUSG00000065919,0.0,0.0,0.0,0.0
ENSMUSG00000065922,0.0,0.0,0.0,0.0
ENSMUSG00000065924,0.0,0.0,0.0,0.0
ENSMUSG00000065926,0.0,0.0,0.0,0.0
ENSMUSG00000065934,0.0,0.0,26.302537,187.660108
ENSMUSG00000065935,0.0,0.0,0.0,0.0
ENSMUSG00000065936,0.0,0.0,0.0,0.0
ENSMUSG00000065937,0.0,0.0,0.0,0.0
ENSMUSG00000065939,0.0,0.0,65.756344,24.058988
ENSMUSG00000065940,0.0,0.0,0.0,0.0
ENSMUSG00000065943,0.0,0.0,0.0,0.0
ENSMUSG00000065944,27.674421,102.276239,15.271737,69.688675
ENSMUSG00000065945,0.0,0.0,0.0,0.0
ENSMUSG00000065947,7751.601541,18271.620231,4720.646539,4736.834983
ENSMUSG00000065952,0.0,0.0,0.113477,0.0
ENSMUSG00000065954,28.152408,49.626934,66.89828999999999,77.915591
ENSMUSG00000065956,0.0,0.0,0.0,0.0
ENSMUSG00000065968,0.07208,0.0,0.0,0.193962
ENSMUSG00000065979,17.962493000000002,14.768077000000002,32.038932,32.304122
ENSMUSG00000065987,2.0903,1.936178,1.105334,0.820808
ENSMUSG00000065990,103.439016,70.97184800000001,88.631007,80.418657
ENSMUSG00000065999,0.111103,0.148338,0.092222,0.131225
ENSMUSG00000066000,0.864153,0.63962,3.2759590000000003,4.584401
ENSMUSG00000066007,0.028191,0.372592,0.0,0.347337
ENSMUSG00000066009,0.0,0.0,0.342481,0.0
ENSMUSG00000066026,159.968269,87.83990399999999,42.094259,35.081624999999995
ENSMUSG00000066027,0.0,0.0,0.0,0.0
ENSMUSG00000066030,0.0,0.0,0.0,0.0
ENSMUSG00000066031,0.0,0.0,0.0,0.0
ENSMUSG00000066036,41.557611,32.626123,49.982791,59.18822099999999
ENSMUSG00000066037,59.409145,41.35101900000001,100.79554699999998,90.215086
ENSMUSG00000066042,3.227212,3.732065,8.994710999999999,7.783605
ENSMUSG00000066043,13.538113,8.724794,28.381606,30.377712
ENSMUSG00000066057,1.964251,1.271367,11.517297999999998,15.251551
ENSMUSG00000066058,0.0,0.314598,0.250382,0.060171
ENSMUSG00000066060,0.220102,0.0,0.88366,1.053963
ENSMUSG00000066061,0.0,0.0,0.0,0.0
ENSMUSG00000066068,0.0,0.0,0.0,0.0
ENSMUSG00000066071,0.0,0.0,0.066856,0.0
ENSMUSG00000066072,0.0,0.0,0.118577,0.0
ENSMUSG00000066090,0.0,0.0,0.0,0.4760999999999999
ENSMUSG00000066097,0.0,0.0,0.0,0.0
ENSMUSG00000066100,0.0,0.0,0.0,0.0
ENSMUSG00000066101,0.0,0.0,0.0,0.0
ENSMUSG00000066107,0.0,0.0,0.0,0.0
ENSMUSG00000066108,0.0,0.0,0.0,0.0
ENSMUSG00000066113,0.0,0.020871,0.745108,0.282426
ENSMUSG00000066116,0.0,0.0,0.0,0.0
ENSMUSG00000066122,0.223036,0.254761,0.596959,0.739023
ENSMUSG00000066129,0.072764,0.0,0.062537,0.009546
ENSMUSG00000066137,0.0,0.0,0.0,0.0
ENSMUSG00000066141,0.0,0.0,0.0,0.0
ENSMUSG00000066148,8.700009,8.000594,15.478422,16.909867
ENSMUSG00000066149,43.574864,35.605903,68.520213,62.405094
ENSMUSG00000066150,31.219026,15.143334,31.226601,28.192734
ENSMUSG00000066151,32.873757999999995,17.56926,24.36488,23.830776
ENSMUSG00000066152,27.946233,12.409997,20.518485,16.366829
ENSMUSG00000066153,0.0,0.0,0.0,0.0
ENSMUSG00000066154,0.0,0.0,0.0,0.0
ENSMUSG00000066158,0.072263,2.463852,0.144262,3.11739
ENSMUSG00000066170,0.679561,0.532719,2.946319,3.77525
ENSMUSG00000066175,2.532549,0.308238,1.7807,3.3070120000000003
ENSMUSG00000066176,0.0,0.0,0.048653,0.0
ENSMUSG00000066178,0.031053,0.0,0.551409,1.131111
ENSMUSG00000066180,0.322623,0.0,0.0,0.0
ENSMUSG00000066189,0.018212,0.0,0.0,0.027418
ENSMUSG00000066191,5.715990000000001,6.616180000000001,18.647585,17.91642
ENSMUSG00000066196,0.0,0.124582,0.820868,1.021576
ENSMUSG00000066197,0.0,0.0,0.0,0.0
ENSMUSG00000066224,0.0,0.139623,0.041997,0.0
ENSMUSG00000066232,49.931835,36.678914,60.107465000000005,56.851437
ENSMUSG00000066233,5.257971,3.701707,10.054019,5.788202
ENSMUSG00000066235,4.07396,4.53213,12.020025,14.488379000000002
ENSMUSG00000066239,0.0,0.0,0.0,0.0
ENSMUSG00000066240,0.0,0.0,0.0,0.0
ENSMUSG00000066241,0.0,0.0,0.0,0.0
ENSMUSG00000066242,0.0,0.0,0.0,0.0
ENSMUSG00000066245,0.0,0.0,0.612144,0.0
ENSMUSG00000066257,0.0,0.0,0.0,0.0
ENSMUSG00000066258,12.506813,13.643971,11.649105,13.387546
ENSMUSG00000066262,0.0,0.0,0.0,0.0
ENSMUSG00000066263,0.855457,1.344385,3.181003,3.53118
ENSMUSG00000066268,0.0,0.0,0.043078,0.022923
ENSMUSG00000066269,0.0,0.0,0.136643,0.116524
ENSMUSG00000066270,0.0,0.0,0.0,0.0
ENSMUSG00000066272,0.0,0.0,0.0,0.0
ENSMUSG00000066273,0.0,0.0,0.0,0.0
ENSMUSG00000066278,17.216654000000002,12.814983,16.302443,14.555724
ENSMUSG00000066279,0.0,0.0,0.0,0.0
ENSMUSG00000066306,31.040584000000003,23.394707,53.149625,53.126982000000005
ENSMUSG00000066315,0.0,0.0,0.0,0.0
ENSMUSG00000066319,0.332821,0.167949,0.424905,0.430537
ENSMUSG00000066324,26.215205,20.598973,62.387687,63.922158
ENSMUSG00000066357,18.534916,17.227976,53.633675,48.080774
ENSMUSG00000066359,0.0,0.0,0.0,0.0
ENSMUSG00000066361,0.0,0.150295,0.0692,0.0
ENSMUSG00000066362,21.454513,11.228288,7.621682,14.027361
ENSMUSG00000066363,3.031133,2.170259,0.301041,0.292571
ENSMUSG00000066364,0.0,0.0,0.0,0.0
ENSMUSG00000066366,0.0,0.0,0.760596,0.280636
ENSMUSG00000066368,0.0,0.023755,0.0,0.0
ENSMUSG00000066372,0.0,0.0,0.016398,0.017558
ENSMUSG00000066378,0.0,0.0,0.0,0.0
ENSMUSG00000066382,0.0,0.0,0.0,0.0
ENSMUSG00000066383,0.0,0.0,0.0,0.0
ENSMUSG00000066389,0.0,0.0,0.0,0.0
ENSMUSG00000066392,0.0,0.0,0.0,0.0
ENSMUSG00000066406,13.957953,12.28766,27.424489,28.450114
ENSMUSG00000066407,0.0,0.0,0.888109,0.0
ENSMUSG00000066415,14.971638,11.18153,26.954403,27.803557
ENSMUSG00000066438,0.028269,0.0,0.170754,0.498256
ENSMUSG00000066440,7.063281999999999,4.488283,16.999339000000003,18.192589
ENSMUSG00000066441,11.597544,7.120276,15.012024,12.087406
ENSMUSG00000066442,29.130613,23.88472,11.109047,9.41465
ENSMUSG00000066443,15.053192,15.622644,15.172712,6.59417
ENSMUSG00000066456,23.453636,31.982803,57.458200000000005,49.689472
ENSMUSG00000066457,0.0,0.0,0.0,0.0
ENSMUSG00000066463,0.0,0.0,0.0,0.0
ENSMUSG00000066475,0.0,0.0,3.192542,3.693019
ENSMUSG00000066477,0.0,0.0,0.0,0.0
ENSMUSG00000066478,0.0,0.0,0.0,0.0
ENSMUSG00000066487,0.201268,0.696004,0.348712,0.12167
ENSMUSG00000066489,0.0,0.0,0.0,0.0
ENSMUSG00000066491,1.376169,0.0,0.0,0.0
ENSMUSG00000066500,0.0,0.0,0.0,0.0
ENSMUSG00000066510,0.109403,0.157804,0.0,0.0
